"id","chr","S2_Auxin1_hst","S2_Auxin2_hst","S2_Ctrl1_hst","S2_Ctrl2_hst"
"FBgn0035060","chr2R",27.3684451495837,16.223804643229,24.9454349067517,34.3723040816246
"FBgn0035063","chr2R",127.902093097086,104.660478955995,154.218929421775,115.488150459867
"FBgn0035064","chr2R",40.2137955682264,50.8553172830144,32.5809316115804,44.8932517232944
"FBgn0035065","chr2R",48.9586448309696,28.3773694200011,26.1795246155255,50.1010496710646
"FBgn0035073","chr2R",34.5393965930046,41.8268661619429,41.2258007695746,35.976508382914
"FBgn0035076","chr2R",41.5209283678059,28.2517743820671,38.6128251717369,38.7950173903876
"FBgn0035078","chr2R",18.3203064555813,17.9192266009138,18.3681904700033,21.0912681560181
"FBgn0035082","chr2R",116.853846581546,65.3117757191609,81.8255211671016,170.829319084351
"FBgn0035083","chr2R",264.783758067747,220.749905627962,216.583018427809,226.42050438034
"FBgn0035084","chr2R",21.5104095697372,21.8187303075067,22.3653957298289,22.0123351456949
"FBgn0035085","chr2R",75.0924518446539,71.5651855519908,69.4972817782889,66.5001908459622
"FBgn0035086","chr2R",12.6043291570111,13.6313873953103,16.4387294308713,13.2130356441949
"FBgn0035087","chr2R",260.158850412209,303.740304041775,280.436245662878,348.633760796071
"FBgn0035088","chr2R",58.7744071166312,43.1157601816381,54.0173576438725,95.8574543664056
"FBgn0035089","chr2R",9.14465381454565,4.77037504547735,7.3348442485969,11.2296430565601
"FBgn0035091","chr2R",20.9127637695432,27.9074989162189,29.9070229834804,26.8753527189396
"FBgn0035094","chr2R",0.482476476330555,0,0.644983374852209,0.185150482533883
"FBgn0035099","chr3L",21.428402670882,21.4966957825171,19.8317634048987,25.3020169516852
"FBgn0035101","chr3L",11.0922837311147,10.9471871103258,10.9542896493167,12.5782591828922
"FBgn0035102","chr3L",15.4967466792731,5.05249399977977,10.3581671467641,11.8937617319481
"FBgn0035104","chr3L",4.13820092220251,6.47616765362277,15.4896634285071,5.08171443064856
"FBgn0035106","chr3L",29.0994465421905,28.2939663987667,27.1614160737369,28.5450281566754
"FBgn0035107","chr3L",46.9955687338824,37.0584342511653,64.2855712303721,73.8158842373077
"FBgn0035109","chr3L",57.4202857035663,101.194962378934,107.879604425882,71.4650292149357
"FBgn0035110","chr3L",82.2757816083194,69.7446079436774,104.48838067554,63.1467083389822
"FBgn0035111","chr3L",24.0836707676024,32.9041996505551,19.930542303084,22.8852380911277
"FBgn0035113","chr3L",14.3081700408394,24.1481083672558,14.6268531210097,19.3791679377857
"FBgn0035120","chr3L",136.139171967425,97.9558445820495,125.512644253949,100.883894299651
"FBgn0035121","chr3L",140.960289355816,156.363186988125,132.12340016547,141.762407961904
"FBgn0035122","chr3L",26.2490427273376,48.9035845945726,55.1417432322966,34.5362656362204
"FBgn0035131","chr3L",26.9463936528011,13.6033372828811,34.8604177798212,13.3428207608103
"FBgn0035132","chr3L",11.328376168994,7.80503917861965,8.0005934101761,8.5304872062044
"FBgn0035134","chr3L",8.70288309886712,0,13.9610078934646,16.0307223343648
"FBgn0035137","chr3L",10.7858682340058,8.03789494476725,21.9714222585673,12.6143388860575
"FBgn0035138","chr3L",16.7797890951508,7.29441565815553,37.3858814223439,8.58566500184609
"FBgn0035139","chr3L",25.600217705036,37.0959427878567,7.60507535249258,43.6626253054409
"FBgn0035140","chr3L",40.0332622547887,26.1045523321955,35.6781312832985,61.4511022817317
"FBgn0035141","chr3L",37.4105639859336,34.8490933482956,57.1555724884486,24.6108246468246
"FBgn0035142","chr3L",26.5400985183959,28.9051695426292,24.6151811929569,34.7198162475086
"FBgn0035143","chr3L",22.0142175331832,15.311835176522,15.6954711959114,31.5390586048806
"FBgn0035144","chr3L",67.0324391242974,78.6779065640124,87.8179863959143,60.7079726727433
"FBgn0035145","chr3L",28.1361756411097,37.6344622309643,40.5062581764664,44.2964728611849
"FBgn0035146","chr3L",175.090531619845,206.54151295803,196.425755746512,187.729741036499
"FBgn0035147","chr3L",658.108483205899,634.238325168291,685.78132315002,739.286192762372
"FBgn0035148","chr3L",172.749954673764,189.496824995474,181.295000187874,188.346022228698
"FBgn0035149","chr3L",215.787275674633,148.383771151427,194.060543477397,204.762656604827
"FBgn0035150","chr3L",62.9125823128193,73.4516117728516,78.495844270184,86.4539343631015
"FBgn0035151","chr3L",7.06758042258633,2.30428414538383,7.08605304604948,13.560929804714
"FBgn0035152","chr3L",42.5131988546429,27.7216484943669,59.6740425888798,48.9433557996093
"FBgn0035153","chr3L",77.0910793419918,59.2643890784978,67.2580988381101,62.2815225828362
"FBgn0035154","chr3L",13.9401538208639,25.1722468917599,31.5369196164871,9.87607000956402
"FBgn0035155","chr3L",37.6882176038806,58.9809969011948,44.3364225570697,37.0249319187003
"FBgn0035158","chr3L",117.811664996148,182.373319084651,171.577508617156,149.965738310934
"FBgn0035159","chr3L",86.052080225342,109.48705444183,89.7841905692328,103.094664798866
"FBgn0035160","chr3L",1.82081770039749,2.53291405637789,0,1.11798288164866
"FBgn0035162","chr3L",63.8970508426771,68.5259186202689,81.5163665689527,70.6987325275797
"FBgn0035164","chr3L",18.7330689927088,24.4306035691257,25.0427091329912,34.5063381963277
"FBgn0035165","chr3L",110.70067301759,84.4425518919714,72.5972410460161,121.833489741172
"FBgn0035166","chr3L",57.961201438455,69.4608088143636,50.2596284164727,52.9013837034038
"FBgn0035169","chr3L",37.4689613567804,29.7438456113636,17.4223278610229,20.005181752606
"FBgn0035173","chr3L",64.5517278288779,96.7228393909555,79.5617794182833,102.600696821087
"FBgn0035179","chr3L",8.79800763506404,6.5564922136677,0,15.434230340528
"FBgn0035181","chr3L",20.2541801538906,28.1753069519262,14.4406177836211,12.4360756647602
"FBgn0035192","chr3L",2.74557378854878,1.79031062192546,1.83516661942987,5.26807354058345
"FBgn0035194","chr3L",46.9275577805773,65.280269797444,66.9158583837263,19.2090276307584
"FBgn0035203","chr3L",15.8507332785458,28.6222502728641,13.0397231086167,22.4592861131202
"FBgn0035204","chr3L",95.9675866201244,94.4155303977537,103.533268817422,126.635215449737
"FBgn0035205","chr3L",37.28048390721,49.2345191334139,36.5893605695124,40.5649712508091
"FBgn0035206","chr3L",41.7234482365953,34.0083432072028,24.4022924458749,48.0341547389169
"FBgn0035207","chr3L",29.3899780299507,51.1049846261712,21.2036196707389,51.558456122437
"FBgn0035208","chr3L",51.166773059375,27.8036652058887,51.3005082949204,85.0861416208593
"FBgn0035209","chr3L",111.432791843226,145.324311952428,89.3792361014592,148.242865298198
"FBgn0035210","chr3L",77.2990284299854,100.808998279277,41.3339017966224,55.3719109952195
"FBgn0035211","chr3L",31.6111702898662,34.5762183720778,29.9898254466217,25.0442228167058
"FBgn0035213","chr3L",102.10318263148,91.9646614271841,98.1966916054088,83.4381939238192
"FBgn0035216","chr3L",30.8524058518697,38.8485070140547,34.1330153615809,29.3949170363402
"FBgn0035217","chr3L",6.35075253160574,6.62583231933516,10.1877625168526,7.79872978428557
"FBgn0035218","chr3L",10.4664426845706,4.96354164062872,15.2637075736647,14.6054556479468
"FBgn0035227","chr3L",6.92100466099738,7.43316066408278,6.53091216711227,8.12404403046623
"FBgn0035228","chr3L",103.212723357834,100.583332805689,109.168342940292,121.870496655271
"FBgn0035229","chr3L",19.4072254958812,17.6068174980616,9.02397699905443,17.2696306178169
"FBgn0035231","chr3L",40.3408723928607,43.326106615016,38.0671170223558,14.5701845146587
"FBgn0035232","chr3L",57.4908944011417,41.5531611619183,68.5212172098979,72.3000472856517
"FBgn0035233","chr3L",21.155191797026,17.243374017597,24.745566284563,8.11831076015538
"FBgn0035234","chr3L",72.6578792956207,51.4725446815738,74.3467117446992,44.0612052874823
"FBgn0035235","chr3L",20.4012599688417,17.3100340194843,21.029611435204,32.447858896687
"FBgn0035236","chr3L",23.2841382648499,25.2391475339397,22.6375721780728,20.4235304268282
"FBgn0035237","chr3L",5.99852326836021,4.90392816113802,5.7449090710455,6.59658979185988
"FBgn0035238","chr3L",78.7923652386345,78.152848665998,50.4402328307003,68.1387992446306
"FBgn0035244","chr3L",5.62179437944823,4.51176899680274,1.1562026941177,2.65521866230327
"FBgn0035247","chr3L",66.876911423313,47.9693861881643,71.5218223405335,97.5233270549988
"FBgn0035248","chr3L",33.5162195621487,21.854974045559,33.6038213249672,77.1711517026398
"FBgn0035249","chr3L",22.5627779439905,33.1032287891637,30.1623340790312,30.3046531800321
"FBgn0035251","chr3L",57.4319143791452,53.7739552129149,62.9957195410829,49.7301835903932
"FBgn0035252","chr3L",31.9620400260007,56.8405574975224,34.9588141203288,35.6812851958442
"FBgn0035253","chr3L",17.3871004967179,17.7231979594752,11.2209487497256,16.5657219426393
"FBgn0035254","chr3L",46.027253444036,30.9812269437045,47.6361862738546,36.4654892660826
"FBgn0035260","chr3L",6.77679047573226,5.79987506753716,5.23742944044111,7.47671130818092
"FBgn0035262","chr3L",7.66896549303403,4.44507946689336,11.3911258728702,0
"FBgn0035263","chr3L",20.6376721886262,26.9144787768698,13.7944087539245,36.9586581742157
"FBgn0035266","chr3L",8.93813639734804,13.6663695699774,12.360687057088,8.5158927028576
"FBgn0035267","chr3L",4.7312700968636,2.05675115949452,8.43313115870051,2.42083496130842
"FBgn0035268","chr3L",16.3074161103469,27.7398325865245,15.1652535726976,17.4134970060401
"FBgn0035270","chr3L",11.0097467794776,21.9597312608762,0,9.94116094431849
"FBgn0035271","chr3L",91.647218827671,98.4291349782533,172.963309762425,99.3025293729729
"FBgn0035272","chr3L",23.8083277726717,43.4692545443607,44.5583710079962,36.5458097270211
"FBgn0035273","chr3L",13.2523902636542,17.2830139578674,4.42900940068533,20.3424338587802
"FBgn0035283","chr3L",78.1095318807568,68.9093602477934,92.1337502852449,59.9491093460464
"FBgn0035285","chr3L",19.6962467335799,16.6616596023272,21.3488941192848,19.6110880465709
"FBgn0035286","chr3L",43.3758453168391,43.7948217767318,67.3381429269246,38.6604992995749
"FBgn0035294","chr3L",41.9417215418796,37.5072060116689,19.2234720661675,33.1100174156559
"FBgn0035295","chr3L",27.2528993325147,22.9975588955493,34.2891050375639,17.22544802558
"FBgn0035298","chr3L",34.8295940862253,30.7951026966369,26.8316694577291,39.8710592630788
"FBgn0035308","chr3L",2.43308515673449,3.70193989179137,3.79469150959112,6.84711212818395
"FBgn0035309","chr3L",24.9758221512546,18.095581847735,33.3881356938699,12.7793049674461
"FBgn0035318","chr3L",55.4925354022853,59.7840863679298,54.8312352423014,40.7387887894516
"FBgn0035321","chr3L",3.69616783373985,6.02541494310133,6.17638092316132,4.25521631529837
"FBgn0035323","chr3L",31.0602896804395,40.5070639637516,8.304392626285,19.0710317426064
"FBgn0035333","chr3L",17.9445970458477,16.5192870227174,15.5220776237397,16.202927359441
"FBgn0035334","chr3L",25.5455971847396,58.3014521806197,51.2247320640564,19.6062601076131
"FBgn0035335","chr3L",35.1920305402562,32.7824610683385,26.8830570599738,46.3026910215839
"FBgn0035336","chr3L",37.596454987106,32.6874394420535,18.8473606561773,33.6645169021661
"FBgn0035337","chr3L",36.2988161489316,31.5592349090721,32.3499473949311,37.1458155583602
"FBgn0035346","chr3L",346.205213618467,347.877940767194,317.141026250964,439.079338330168
"FBgn0035348","chr3L",21.9549444864477,23.9713036059461,17.7463732835679,29.7821591596867
"FBgn0035355","chr3L",18.3009198879034,17.9002644563626,6.11625107713689,28.0919324716488
"FBgn0035356","chr3L",12.5581519770209,9.35864448755888,4.79656204804511,11.0153013218706
"FBgn0035357","chr3L",8.42066866007826,8.78540586815343,3.3770711468854,12.9257357998384
"FBgn0035358","chr3L",52.3015200425466,40.9252013982161,37.2894017283507,37.4653494556364
"FBgn0035360","chr3L",13.0289059354945,13.0704295404595,13.3979074360092,6.15365697397035
"FBgn0035370","chr3L",69.8354826124455,149.768544320823,149.371759974298,123.872717305888
"FBgn0035371","chr3L",17.3660743753606,27.7618768518606,26.9596866603002,32.6762534029835
"FBgn0035372","chr3L",20.9157887108641,19.4837018097934,11.9831180398639,18.3461480205308
"FBgn0035374","chr3L",46.6058874010973,79.4825175487743,43.1332631932415,38.5215865049661
"FBgn0035375","chr3L",12.0899385877311,31.5340211395043,15.3924294750849,5.30230549647965
"FBgn0035379","chr3L",2.28224814731112,0.661417396334806,2.7119564893346,1.55700153581866
"FBgn0035383","chr3L",31.6277018525377,46.8209764250054,29.7106146629603,26.242463607857
"FBgn0035388","chr3L",40.177512583414,35.2879288875193,36.1720633113055,33.9828208332125
"FBgn0035390","chr3L",33.6403997013193,33.4262070618998,57.8199874891248,44.2611866749487
"FBgn0035392","chr3L",11.7488921834706,9.42906906982311,7.24898486776049,5.54909619266474
"FBgn0035393","chr3L",56.6656923134624,51.730122052791,90.902080229007,17.396380200333
"FBgn0035397","chr3L",15.703391410066,13.7505014930965,13.1953364700541,12.7410680598661
"FBgn0035398","chr3L",51.294105384493,66.7183524954328,41.9747976632909,58.5849486975653
"FBgn0035400","chr3L",31.8179166646697,22.6669367070454,27.7319223124024,31.8431699044025
"FBgn0035401","chr3L",73.2315772953453,91.6842813618573,82.2337416163832,67.4463317726324
"FBgn0035402","chr3L",71.7426426861978,76.3776945987704,74.376761320686,69.6709415642525
"FBgn0035405","chr3L",57.5626196917968,83.410995617666,96.9009601126273,62.1783342613972
"FBgn0035407","chr3L",35.0940935350421,41.1909494592435,30.4943768192478,37.7086309456081
"FBgn0035409","chr3L",23.2201521134113,12.1129609103206,18.6246743326349,21.3857756598078
"FBgn0035410","chr3L",5.25163044675001,1.95682224666119,2.00585017105478,5.75804185877757
"FBgn0035414","chr3L",32.3864593521887,48.2703760621014,30.9248649967596,17.7547326014634
"FBgn0035415","chr3L",394.730698478105,509.974257848078,443.845694633526,532.296578808993
"FBgn0035420","chr3L",25.631791019842,23.4703896346985,19.6841758619006,20.0909759225843
"FBgn0035421","chr3L",62.3242533915705,57.3739397781662,71.8806443717784,37.516783755947
"FBgn0035422","chr3L",222.615417340685,228.405277799707,214.382211986321,204.057247401124
"FBgn0035423","chr3L",105.695152293774,129.226508107431,97.1404582839388,136.891836710107
"FBgn0035424","chr3L",56.5895986589875,59.4241313671191,62.8779305023354,63.1746161142127
"FBgn0035425","chr3L",45.9956630161403,46.7679105612503,37.5180060663897,40.686701691042
"FBgn0035426","chr3L",55.1046080448269,33.1681370809072,62.3317940655274,39.0395238025119
"FBgn0035432","chr3L",31.0596866265675,42.6958060084292,28.0548357824209,28.3482805594398
"FBgn0035435","chr3L",14.3640940980637,14.0496261721451,4.80054590356675,16.5366753648514
"FBgn0035437","chr3L",24.6304558307289,15.6490042026483,16.885355734427,16.480313144794
"FBgn0035438","chr3L",57.6845227406994,71.6465476970041,56.3052592806312,59.0305378970638
"FBgn0035439","chr3L",13.866556521864,9.04198733764308,14.8296530285936,23.4136977263301
"FBgn0035440","chr3L",19.7689805002131,15.1656355668484,24.8729737187493,10.7101437005277
"FBgn0035443","chr3L",37.4455608923119,57.1719473130973,48.8369857870246,50.4693463606618
"FBgn0035444","chr3L",99.7752074657812,118.707016921142,135.721344752175,102.103369945031
"FBgn0035445","chr3L",57.1714687407231,24.8532597410654,79.6123590619058,43.8791341912531
"FBgn0035449","chr3L",25.6573494548342,22.307237659405,28.1429447006421,36.3545169919922
"FBgn0035452","chr3L",4.24992692350968,11.0850261541695,3.78758667620862,8.69819010016648
"FBgn0035462","chr3L",20.8913074455662,0,21.8566031138862,19.519761901256
"FBgn0035464","chr3L",46.5247411435986,35.5680579457595,42.8931893721288,44.3268804585107
"FBgn0035469","chr3L",72.3008749752038,66.0034834887618,67.6571920990979,33.2945771559884
"FBgn0035470","chr3L",20.203702446342,32.9356501387513,6.75216970548407,27.1361175963722
"FBgn0035471","chr3L",295.618269689607,317.924009997808,288.430984852797,391.407280119805
"FBgn0035473","chr3L",65.5089745987452,73.2283545942107,77.8431955271968,82.9988913935078
"FBgn0035475","chr3L",33.5682633813446,43.7778206813216,32.9080900345952,44.6570122171591
"FBgn0035482","chr3L",22.6330181910005,19.677797062594,18.3371106214923,21.0555807310502
"FBgn0035483","chr3L",12.6915625934947,13.7930119954849,22.6217505592734,12.987708505728
"FBgn0035484","chr3L",5.87622031284426,3.40596998112608,0,4.00889099753973
"FBgn0035488","chr3L",111.048670695271,171.501350908374,146.498578942912,112.144627347533
"FBgn0035497","chr3L",11.6421200229342,13.9177418021534,14.9149239494637,10.4245558902702
"FBgn0035498","chr3L",62.6872197807249,52.3854867747436,74.8517551585418,78.4747184543736
"FBgn0035499","chr3L",70.2003198595518,69.620734704954,67.0831686852784,79.4865721080901
"FBgn0035501","chr3L",6.86829598652452,2.98574704990957,9.18166365034847,7.02856134119886
"FBgn0035508","chr3L",4.92156212124893,12.8368430364353,4.93442566980167,1.88865083848236
"FBgn0035510","chr3L",9.67968430638176,8.41579597575257,21.5666315966207,4.95277540778136
"FBgn0035515","chr3L",9.78590855117058,13.9224279105043,7.13562625665971,24.5804409126927
"FBgn0035517","chr3L",64.3290948683058,88.3098403093849,108.626918112345,62.3654099899172
"FBgn0035518","chr3L",69.0735249407206,69.5680951744431,56.6831937060187,58.787767573539
"FBgn0035519","chr3L",32.2364542874078,38.2190463426631,33.9530702587559,23.9917543476802
"FBgn0035520","chr3L",38.702233074962,33.6488347197609,24.6370727531729,50.9211180032764
"FBgn0035523","chr3L",10.7403618304319,17.1196291309126,9.57194137658464,18.3182971195888
"FBgn0035524","chr3L",80.6763228683709,51.5331299657659,114.452619166225,50.5462227450649
"FBgn0035526","chr3L",104.718725818432,117.860234949076,113.142527805497,121.108011796114
"FBgn0035528","chr3L",64.5623131161044,130.371868294895,83.523948958011,172.631420282784
"FBgn0035529","chr3L",59.164947584972,35.6121050763425,48.6724822559525,41.9161202932233
"FBgn0035532","chr3L",74.9322759708351,87.9501728488527,70.1195855723753,97.7679582229284
"FBgn0035533","chr3L",4.72767899641998,5.82680257771819,5.13937946485524,4.30634722197327
"FBgn0035534","chr3L",18.7168498853558,24.4094515314036,33.3613695116558,0
"FBgn0035537","chr3L",15.6976899712761,35.0949168283458,29.978512800282,6.88456332616911
"FBgn0035539","chr3L",3.69163120637574,2.70810874293121,4.31816008060841,3.18749513943344
"FBgn0035540","chr3L",46.296645938911,80.5032714396796,44.698479763609,59.2211693613357
"FBgn0035541","chr3L",81.1833322548828,96.7997133691712,86.8218902902586,71.2094318286161
"FBgn0035542","chr3L",8.99105298943741,9.46278117375754,8.01293601532235,10.1693615450542
"FBgn0035557","chr3L",9.21421314847925,10.1679371051306,6.632623094305,5.43993364461232
"FBgn0035558","chr3L",75.2440010712047,82.556848301504,62.8355515710066,66.9141408328168
"FBgn0035577","chr3L",4.80505926152165,5.01318808957922,11.5622839322181,2.95030853364171
"FBgn0035586","chr3L",24.007832185103,25.6169862361373,26.2588164619128,40.2022355159638
"FBgn0035587","chr3L",16.4603768661822,2.38518752273867,14.6696884971938,2.80741076414003
"FBgn0035588","chr3L",50.1909556627202,60.7807487137686,76.6813567879849,55.0308378642374
"FBgn0035589","chr3L",78.4726943963892,85.8332353030502,121.823689487235,62.1706702241407
"FBgn0035591","chr3L",16.8963660059291,29.3803732718414,25.0970788879477,37.4630254466137
"FBgn0035593","chr3L",48.0666183826257,56.4171759130495,38.5538005640535,25.8238095191713
"FBgn0035598","chr3L",7.04495955880361,2.62503878200848,5.38161756787184,12.3588809058231
"FBgn0035600","chr3L",66.8510602785804,76.2854331779659,67.0257897320568,84.6585730700007
"FBgn0035601","chr3L",42.0582910847975,48.9431055997822,22.4897169956979,37.7424908357119
"FBgn0035603","chr3L",110.19650599669,84.5364813156555,129.981797628809,159.201656286106
"FBgn0035608","chr3L",10.5453471305297,11.7879790322388,4.02777509957795,4.62489132155193
"FBgn0035617","chr3L",38.9194071675033,43.6254027369766,53.3181298332764,56.2852232772415
"FBgn0035619","chr3L",5.12476371811598,4.45561699229887,4.56725189086872,18.3552087415998
"FBgn0035620","chr3L",35.6466388375087,83.9789002686799,70.7110197667927,42.3620364665555
"FBgn0035622","chr3L",60.737249081667,113.436639478926,84.2018748704694,75.9666071911522
"FBgn0035623","chr3L",6.30523880512923,11.747048549488,4.8165477232453,5.53059920535585
"FBgn0035624","chr3L",36.0932575337551,39.6385469508205,35.5527248464504,23.3276592141547
"FBgn0035626","chr3L",6.39821283539354,8.34418542915904,8.55324789921474,4.91063192484427
"FBgn0035627","chr3L",17.8239966222734,4.4276272506904,13.6156826098807,10.4228018004351
"FBgn0035630","chr3L",130.667540133041,165.885039693224,128.303865534964,172.174845547853
"FBgn0035631","chr3L",169.381444015011,132.083130701836,210.091742370958,134.020982359189
"FBgn0035632","chr3L",18.2481386755087,28.5578220223905,19.51555633504,29.8783074684391
"FBgn0035639","chr3L",182.589954698335,161.744222259085,207.24587813167,206.240671562274
"FBgn0035640","chr3L",103.802320919515,141.258871910335,138.764840460929,145.481315213954
"FBgn0035644","chr3L",37.1868605807097,9.69939788489832,29.8272450751429,30.4436653505827
"FBgn0035656","chr3L",7.91960305064008,13.326833617949,11.6116253313879,7.05867069461631
"FBgn0035673","chr3L",38.6035028885463,24.1653570160895,20.642347385337,23.7025680229537
"FBgn0035674","chr3L",54.1988781295601,64.2573595869427,65.8673192922434,49.1608818253854
"FBgn0035675","chr3L",41.918485131053,39.0483608293229,56.0373973341558,36.7685265730029
"FBgn0035678","chr3L",28.8239488234479,10.0241480955631,10.27530180959,5.89930581904624
"FBgn0035679","chr3L",40.6299991516521,65.7773813788568,41.2044264075424,51.6141468289853
"FBgn0035688","chr3L",26.0457368886577,50.9510539495863,29.0153477303934,42.2013593982977
"FBgn0035689","chr3L",16.1224942811742,13.2163682806939,20.9370495534209,9.89921869273155
"FBgn0035690","chr3L",39.0933950571827,33.9889221990261,44.0090654915814,27.3722549503653
"FBgn0035691","chr3L",18.7655916819322,9.7892071245733,10.0344744234277,14.4026020972809
"FBgn0035692","chr3L",104.503890284065,128.271089374504,120.527829283105,88.0702053554297
"FBgn0035693","chr3L",11.1264107629113,5.12132906789666,6.99952439345366,10.046501735433
"FBgn0035699","chr3L",2.34305488788541,1.4667259092398,2.50579089044237,4.3159102443599
"FBgn0035702","chr3L",14.3672762190425,17.4878525149666,23.0477250381255,8.82151401829024
"FBgn0035703","chr3L",17.0960550554258,11.1478515297632,6.85629569145239,15.7454781647142
"FBgn0035704","chr3L",24.4510999362909,29.1148879711922,34.1078373320543,22.8458486968228
"FBgn0035708","chr3L",8.61361364002708,9.79320761788126,10.0385751485701,6.78046490235699
"FBgn0035710","chr3L",1.52303519920994,1.19175355158959,0.814408520204926,2.33786073214986
"FBgn0035713","chr3L",89.5771890231461,98.8749894725098,85.3858328069909,91.6673901440197
"FBgn0035714","chr3L",77.4837333963653,101.049879995595,113.939838614405,47.5750469277923
"FBgn0035715","chr3L",67.9919760553106,68.2086689970269,69.9176282406576,72.2546025215845
"FBgn0035719","chr3L",3.01318963231026,7.85926122561375,4.47565221302026,7.19483248025231
"FBgn0035720","chr3L",46.8563334608521,45.7206193349789,48.6686874265235,49.6744915372676
"FBgn0035721","chr3L",59.676912677946,46.6963420600764,23.9331563887965,54.962476574965
"FBgn0035724","chr3L",4.09896883154834,10.6912842316159,8.76732236313138,5.03353738826471
"FBgn0035726","chr3L",26.9147928505801,30.8886535564225,31.6625647145607,56.1873624448503
"FBgn0035727","chr3L",68.1647438392349,50.7980477815696,45.5619379225907,67.2640443894631
"FBgn0035753","chr3L",244.80270124444,235.759580644776,266.840100347039,161.871196254318
"FBgn0035754","chr3L",64.9838525578735,67.7985968387281,63.7058416300982,79.8002290151546
"FBgn0035760","chr3L",17.0220170217212,9.86628749563294,15.1702290495915,34.838420191218
"FBgn0035761","chr3L",21.5057576645535,41.460171351134,27.4993209112621,17.2233193246376
"FBgn0035762","chr3L",48.386181162275,70.5892446979853,74.5505110426435,75.5317038667719
"FBgn0035763","chr3L",93.4057508583899,72.4302253888242,62.9957195410829,85.251743297817
"FBgn0035766","chr3L",44.3672891074108,46.2890368702245,63.7593285067875,57.8882625906924
"FBgn0035767","chr3L",17.0374962733323,29.0560521866692,22.7760365209538,34.1995222155985
"FBgn0035768","chr3L",10.6193495665334,35.6121050763425,32.4483215039683,46.5734669924704
"FBgn0035769","chr3L",24.1348853784851,17.9859116547184,42.4040565108677,35.9885881305453
"FBgn0035770","chr3L",113.588352542202,107.563336115793,102.520895314057,148.815319983471
"FBgn0035771","chr3L",40.9065239544333,38.5290843357713,42.5324582131517,45.3494599755855
"FBgn0035772","chr3L",58.7143097825794,66.3220876190082,55.6230917568961,73.8044034247659
"FBgn0035776","chr3L",13.3561987045985,24.8834214640522,25.5068723208048,26.3594313406192
"FBgn0035793","chr3L",14.6851871967803,13.3615718098441,15.5225234682787,10.4845482565988
"FBgn0035802","chr3L",2.37192040466607,1.94090901553435,2.36257665526425,2.57004739115542
"FBgn0035805","chr3L",25.4328960206893,33.1681370809072,13.5996641597514,39.0395238025119
"FBgn0035806","chr3L",90.0748400732747,140.964582593856,88.3033749261638,119.829649449377
"FBgn0035807","chr3L",52.434418337873,62.520674192701,70.095289111678,36.7940071873986
"FBgn0035811","chr3L",263.857307208047,178.032554831071,217.902253266517,234.568298059391
"FBgn0035812","chr3L",31.5686692316436,38.5969346925677,31.6511806577726,31.2957545541889
"FBgn0035823","chr3L",15.3183076121069,19.9772659123267,25.5972421075924,23.5136192964642
"FBgn0035824","chr3L",49.8876037328906,43.3737177211863,40.0143964700379,25.5258424862578
"FBgn0035825","chr3L",63.8442547772112,50.3444937835198,39.6968218948789,82.0473508486857
"FBgn0035827","chr3L",78.1666408771468,89.1979279689933,130.618243342245,74.9911756658421
"FBgn0035829","chr3L",51.3275624998548,102.376512498331,96.8691162216932,27.8074820381021
"FBgn0035830","chr3L",50.936292099648,50.7980477815696,60.0816763814383,105.782770663771
"FBgn0035831","chr3L",125.358593995469,80.0745557929594,143.641423225777,149.228002227353
"FBgn0035833","chr3L",35.4136687544168,38.0342887268413,15.3164128997442,20.7847139493017
"FBgn0035838","chr3L",30.2264564004277,28.3821307235951,35.5584060105358,29.6944923777496
"FBgn0035839","chr3L",25.8756885520615,12.2711279733498,50.3143178924428,43.3300481812428
"FBgn0035842","chr3L",11.3984968159952,14.8652715208548,18.094791248969,18.5902494297676
"FBgn0035844","chr3L",7.82550646790441,10.2055806402791,10.4612801228857,12.6795034572261
"FBgn0035848","chr3L",20.3276008669042,23.0522620758554,35.4447502119442,27.1329478594727
"FBgn0035849","chr3L",24.1650930468483,15.3314953878514,22.700345765144,40.1010214285621
"FBgn0035850","chr3L",26.3819292211797,17.2029061133079,35.2678453333146,31.1509929426286
"FBgn0035851","chr3L",8.56076171920242,19.1390721228693,16.3488325510872,20.0240438888992
"FBgn0035852","chr3L",16.2745005904035,10.6121392166014,14.5040332945906,12.49068829315
"FBgn0035853","chr3L",74.7536990514653,44.7924841887018,64.820829172647,31.0127058244253
"FBgn0035854","chr3L",60.6111073390259,70.2627202960028,63.020250584518,67.1941959529216
"FBgn0035866","chr3L",45.2393815614653,37.927690383997,47.5175111710299,69.4425012331677
"FBgn0035867","chr3L",27.5327574400523,29.7158540382304,38.0754760730854,29.1467678806633
"FBgn0035870","chr3L",26.2992233790583,20.5787711815848,35.1572826514256,36.3324035388341
"FBgn0035871","chr3L",33.702835483987,21.9766609834519,35.4000166741859,25.8669450584572
"FBgn0035872","chr3L",35.3897554929536,39.3991646299457,42.6940944124758,33.1239720823868
"FBgn0035876","chr3L",30.0004365305274,36.8234011673745,42.4642574784075,32.5063790029079
"FBgn0035877","chr3L",24.8125814835993,16.1795790638572,24.8774344385697,31.7394502459446
"FBgn0035878","chr3L",57.3245285117016,77.6347522699459,79.5798807920182,64.3027342591094
"FBgn0035879","chr3L",28.7332123633531,26.6249998603295,25.2704497546973,24.3740993310541
